timestamp,key_hold_time,inter_key_delay,is_backspace,session_time_of_day_x,mouse_speed,click_event,session_time_of_day_y
1750083314.61,0.037,0.495,0.0,0.8231,0.0,0.0,0.0
1750083315.89,0.06,1.278,0.0,0.8231,0.0,0.0,0.0
1750083316.15,0.017,0.261,0.0,0.8231,0.0,0.0,0.0
1750083316.88,0.048,0.73,0.0,0.8231,0.0,0.0,0.0
1750083317.01,0.044,0.128,0.0,0.8231,0.0,0.0,0.0
1750083317.36,0.065,0.353,0.0,0.8231,0.0,0.0,0.0
1750083317.69,0.041,0.329,0.0,0.8231,0.0,0.0,0.0
1750083317.81,0.038,0.117,0.0,0.8231,0.0,0.0,0.0
1750083318.24,0.042,0.43,0.0,0.8231,0.0,0.0,0.0
1750083318.53,0.084,0.293,0.0,0.8231,0.0,0.0,0.0
1750083318.71,0.022,0.182,0.0,0.8231,0.0,0.0,0.0
1750083318.88,0.038,0.172,0.0,0.8231,0.0,0.0,0.0
1750083319.07,0.051,0.188,0.0,0.8231,0.0,0.0,0.0
1750083319.68,0.023,0.607,0.0,0.8231,0.0,0.0,0.0
1750083319.84,0.067,0.16,0.0,0.8231,0.0,0.0,0.0
1750083319.96,0.063,0.12,0.0,0.8231,0.0,0.0,0.0
1750083320.23,0.066,0.27,0.0,0.8231,0.0,0.0,0.0
1750083322.29,0.053,2.063,0.0,0.8232,0.0,0.0,0.0
1750083322.45,0.075,0.164,0.0,0.8232,0.0,0.0,0.0
1750083322.76,0.056,0.309,0.0,0.8232,0.0,0.0,0.0
1750083323.11,0.064,0.348,0.0,0.8232,0.0,0.0,0.0
1750083323.39,0.074,0.278,0.0,0.8232,0.0,0.0,0.0
1750083323.99,0.089,0.601,0.0,0.8232,0.0,0.0,0.0
1750083324.62,0.033,0.631,0.0,0.8232,0.0,0.0,0.0
1750083324.88,0.047,0.262,0.0,0.8232,0.0,0.0,0.0
1750083325.21,0.087,0.326,0.0,0.8232,0.0,0.0,0.0
1750083325.49,0.053,0.286,0.0,0.8232,0.0,0.0,0.0
1750083325.61,0.042,0.115,0.0,0.8232,0.0,0.0,0.0
1750083325.76,0.055,0.157,0.0,0.8232,0.0,0.0,0.0
1750083325.98,0.071,0.213,0.0,0.8232,0.0,0.0,0.0
1750083329.9,0.016,3.921,0.0,0.8233,0.0,0.0,0.0
1750083330.07,0.027,0.167,0.0,0.8233,0.0,0.0,0.0
1750083330.28,0.058,0.209,0.0,0.8233,0.0,0.0,0.0
1750083330.56,0.076,0.283,0.0,0.8233,0.0,0.0,0.0
1750083330.75,0.075,0.191,0.0,0.8233,0.0,0.0,0.0
1750083331.12,0.061,0.371,0.0,0.8233,0.0,0.0,0.0
1750083331.7,0.086,0.579,0.0,0.8233,0.0,0.0,0.0
1750083332.14,0.065,0.44,0.0,0.8233,0.0,0.0,0.0
1750083332.66,0.075,0.519,0.0,0.8233,0.0,0.0,0.0
1750083333.17,0.049,0.51,0.0,0.8233,0.0,0.0,0.0
1750083333.35,0.037,0.18,0.0,0.8233,0.0,0.0,0.0
1750083333.62,0.066,0.27,0.0,0.8233,0.0,0.0,0.0
1750083333.79,0.069,0.168,0.0,0.8233,0.0,0.0,0.0
1750083334.0,0.065,0.216,0.0,0.8233,0.0,0.0,0.0
1750083334.16,0.064,0.152,0.0,0.8233,0.0,0.0,0.0
1750083334.32,0.035,0.161,0.0,0.8233,0.0,0.0,0.0
1750083334.51,0.064,0.198,0.0,0.8233,0.0,0.0,0.0
1750083334.74,0.05,0.223,0.0,0.8233,0.0,0.0,0.0
1750083334.95,0.069,0.212,0.0,0.8233,0.0,0.0,0.0
1750083335.43,0.074,0.481,0.0,0.8233,0.0,0.0,0.0
1750083335.63,0.08,0.2,0.0,0.8233,0.0,0.0,0.0
1750083335.77,0.044,0.141,0.0,0.8233,0.0,0.0,0.0
1750083336.06,0.059,0.289,0.0,0.8233,0.0,0.0,0.0
1750083336.22,0.053,0.165,0.0,0.8233,0.0,0.0,0.0
1750083337.36,0.042,1.136,1.0,0.8233,0.0,0.0,0.0
1750083338.42,0.127,1.059,0.0,0.8234,0.0,0.0,0.0
1750083338.59,0.018,0.172,0.0,0.8234,0.0,0.0,0.0
1750083343.31,0.057,4.717,0.0,0.8234,0.0,0.0,0.0
1750083343.64,0.096,0.33,0.0,0.8234,0.0,0.0,0.0
1750083343.82,0.066,0.185,0.0,0.8234,0.0,0.0,0.0
1750083344.06,0.083,0.236,0.0,0.8234,0.0,0.0,0.0
1750083344.25,0.056,0.189,0.0,0.8234,0.0,0.0,0.0
1750083344.55,0.055,0.302,0.0,0.8234,0.0,0.0,0.0
1750083344.96,0.082,0.408,0.0,0.8234,0.0,0.0,0.0
1750083345.19,0.046,0.231,0.0,0.8234,0.0,0.0,0.0
1750083345.53,0.049,0.336,0.0,0.8234,0.0,0.0,0.0
1750083345.68,0.064,0.152,0.0,0.8234,0.0,0.0,0.0
1750083345.83,0.07,0.155,0.0,0.8234,0.0,0.0,0.0
1750083345.98,0.064,0.146,0.0,0.8234,0.0,0.0,0.0
1750083346.68,0.046,0.702,0.0,0.8234,0.0,0.0,0.0
1750083346.9,0.065,0.219,0.0,0.8234,0.0,0.0,0.0
1750083347.07,0.05,0.169,0.0,0.8235,0.0,0.0,0.0
1750083347.24,0.052,0.173,0.0,0.8235,0.0,0.0,0.0
1750083347.43,0.065,0.183,0.0,0.8235,0.0,0.0,0.0
1750083347.6,0.067,0.172,0.0,0.8235,0.0,0.0,0.0
1750083348.41,0.052,0.811,0.0,0.8235,0.0,0.0,0.0
1750083348.66,0.039,0.25,0.0,0.8235,0.0,0.0,0.0
1750083348.84,0.075,0.18,0.0,0.8235,0.0,0.0,0.0
1750083348.97,0.071,0.134,0.0,0.8235,0.0,0.0,0.0
1750083349.18,0.065,0.208,0.0,0.8235,0.0,0.0,0.0
1750083349.87,0.045,0.689,0.0,0.8235,0.0,0.0,0.0
1750083350.18,0.047,0.305,0.0,0.8235,0.0,0.0,0.0
1750083350.39,0.051,0.214,0.0,0.8235,0.0,0.0,0.0
1750083350.71,0.042,0.32,0.0,0.8235,0.0,0.0,0.0
1750083350.84,0.044,0.134,0.0,0.8235,0.0,0.0,0.0
1750083351.17,0.073,0.326,0.0,0.8235,0.0,0.0,0.0
1750083351.31,0.051,0.143,0.0,0.8235,0.0,0.0,0.0
1750083352.22,0.059,0.907,0.0,0.8235,0.0,0.0,0.0
1750083352.4,0.031,0.181,0.0,0.8235,0.0,0.0,0.0
1750083357.47,0.042,5.065,0.0,0.8236,0.0,0.0,0.0
1750083357.76,0.109,0.293,0.0,0.8236,0.0,0.0,0.0
1750083357.92,0.077,0.164,0.0,0.8236,0.0,0.0,0.0
1750083358.1,0.056,0.179,0.0,0.8236,0.0,0.0,0.0
1750083358.37,0.045,0.268,0.0,0.8236,0.0,0.0,0.0
1750083358.51,0.056,0.136,0.0,0.8236,0.0,0.0,0.0
1750083358.91,0.067,0.406,0.0,0.8236,0.0,0.0,0.0
1750083359.18,0.055,0.268,0.0,0.8236,0.0,0.0,0.0
1750083359.57,0.025,0.389,0.0,0.8236,0.0,0.0,0.0
1750083360.14,0.014,0.568,0.0,0.8236,0.0,0.0,0.0
1750083360.74,0.056,0.602,0.0,0.8236,0.0,0.0,0.0
1750083360.9,0.044,0.157,0.0,0.8236,0.0,0.0,0.0
1750083361.17,0.044,0.273,0.0,0.8236,0.0,0.0,0.0
1750083361.43,0.075,0.26,0.0,0.8236,0.0,0.0,0.0
1750083361.69,0.02,0.257,0.0,0.8236,0.0,0.0,0.0
1750083361.89,0.06,0.201,0.0,0.8236,0.0,0.0,0.0
1750083362.12,0.059,0.232,0.0,0.8236,0.0,0.0,0.0
1750083362.84,0.03,0.72,0.0,0.8236,0.0,0.0,0.0
1750083363.59,0.034,0.75,1.0,0.8236,0.0,0.0,0.0
1750083364.19,0.108,0.599,0.0,0.8237,0.0,0.0,0.0
1750083364.23,0.029,0.041,0.0,0.8237,0.0,0.0,0.0
1750083364.99,0.063,0.757,0.0,0.8237,0.0,0.0,0.0
1750083365.17,0.097,0.183,0.0,0.8237,0.0,0.0,0.0
1750083365.63,0.063,0.459,0.0,0.8237,0.0,0.0,0.0
1750083365.99,0.044,0.361,0.0,0.8237,0.0,0.0,0.0
1750083366.26,0.079,0.274,0.0,0.8237,0.0,0.0,0.0
1750083366.5,0.054,0.233,0.0,0.8237,0.0,0.0,0.0
1750083366.98,0.067,0.484,0.0,0.8237,0.0,0.0,0.0
1750083367.24,0.089,0.258,0.0,0.8237,0.0,0.0,0.0
1750083367.44,0.082,0.199,0.0,0.8237,0.0,0.0,0.0
1750083367.85,0.087,0.411,0.0,0.8237,0.0,0.0,0.0
1750083368.0,0.085,0.151,0.0,0.8237,0.0,0.0,0.0
1750083368.78,0.083,0.784,0.0,0.8237,0.0,0.0,0.0
1750083369.01,0.049,0.228,0.0,0.8237,0.0,0.0,0.0
1750083369.6,0.033,0.591,0.0,0.8237,0.0,0.0,0.0
1750083369.98,0.072,0.375,0.0,0.8237,0.0,0.0,0.0
1750083370.18,0.091,0.2,0.0,0.8237,0.0,0.0,0.0
1750083370.63,0.072,0.452,0.0,0.8237,0.0,0.0,0.0
1750083370.9,0.059,0.269,0.0,0.8237,0.0,0.0,0.0
1750083371.38,0.084,0.487,0.0,0.8237,0.0,0.0,0.0
1750083371.69,0.036,0.309,0.0,0.8237,0.0,0.0,0.0
1750083371.99,0.08,0.298,0.0,0.8237,0.0,0.0,0.0
1750083372.16,0.064,0.164,0.0,0.8237,0.0,0.0,0.0
1750083372.84,0.028,0.682,1.0,0.8237,0.0,0.0,0.0
1750083373.13,0.059,0.289,0.0,0.8238,0.0,0.0,0.0
1750083373.28,0.064,0.156,0.0,0.8238,0.0,0.0,0.0
1750083373.52,0.076,0.236,0.0,0.8238,0.0,0.0,0.0
1750083373.64,0.048,0.122,0.0,0.8238,0.0,0.0,0.0
1750083373.82,0.057,0.18,0.0,0.8238,0.0,0.0,0.0
1750083375.02,0.049,1.197,0.0,0.8238,0.0,0.0,0.0
1750083375.27,0.108,0.25,0.0,0.8238,0.0,0.0,0.0
1750083375.65,0.146,0.382,0.0,0.8238,0.0,0.0,0.0
1750083375.89,0.101,0.242,0.0,0.8238,0.0,0.0,0.0
1750083376.17,0.088,0.277,0.0,0.8238,0.0,0.0,0.0
1750083376.76,0.064,0.591,0.0,0.8238,0.0,0.0,0.0
1750083377.14,0.072,0.377,0.0,0.8238,0.0,0.0,0.0
1750083377.51,0.112,0.369,0.0,0.8238,0.0,0.0,0.0
1750083377.73,0.089,0.227,0.0,0.8238,0.0,0.0,0.0
1750083377.89,0.114,0.157,0.0,0.8238,0.0,0.0,0.0
1750083382.74,0.07,4.845,1.0,0.8239,0.0,0.0,0.0
1750083383.21,0.089,0.475,0.0,0.8239,0.0,0.0,0.0
1750083383.51,0.075,0.304,0.0,0.8239,0.0,0.0,0.0
1750083386.99,0.033,3.475,0.0,0.8239,0.0,0.0,0.0
1750083387.24,0.06,0.253,0.0,0.8239,0.0,0.0,0.0
1750083387.62,0.065,0.383,0.0,0.8239,0.0,0.0,0.0
1750083387.88,0.08,0.256,0.0,0.8239,0.0,0.0,0.0
1750083388.23,0.045,0.353,0.0,0.8239,0.0,0.0,0.0
1750083388.41,0.075,0.181,0.0,0.8239,0.0,0.0,0.0
1750083388.57,0.065,0.156,0.0,0.8239,0.0,0.0,0.0
1750083388.69,0.059,0.118,0.0,0.8239,0.0,0.0,0.0
1750083389.09,0.065,0.401,0.0,0.8239,0.0,0.0,0.0
1750083389.36,0.047,0.266,0.0,0.8239,0.0,0.0,0.0
1750083391.78,0.069,2.42,0.0,0.824,0.0,0.0,0.0
1750083392.04,0.066,0.268,0.0,0.824,0.0,0.0,0.0
1750083392.42,0.082,0.379,0.0,0.824,0.0,0.0,0.0
1750083392.93,0.037,0.508,0.0,0.824,0.0,0.0,0.0
1750083393.46,0.031,0.53,0.0,0.824,0.0,0.0,0.0
1750083393.8,0.087,0.336,0.0,0.824,0.0,0.0,0.0
1750083394.25,0.031,0.453,0.0,0.824,0.0,0.0,0.0
1750083394.52,0.057,0.275,0.0,0.824,0.0,0.0,0.0
1750083394.76,0.046,0.235,0.0,0.824,0.0,0.0,0.0
1750083394.98,0.062,0.223,0.0,0.824,0.0,0.0,0.0
1750083395.39,0.054,0.407,0.0,0.824,0.0,0.0,0.0
1750083395.98,0.077,0.59,0.0,0.824,0.0,0.0,0.0
1750083396.47,0.066,0.491,0.0,0.824,0.0,0.0,0.0
1750083396.74,0.062,0.271,0.0,0.824,0.0,0.0,0.0
1750083396.92,0.035,0.184,0.0,0.824,0.0,0.0,0.0
1750083397.07,0.076,0.145,0.0,0.824,0.0,0.0,0.0
1750083397.79,0.054,0.721,1.0,0.824,0.0,0.0,0.0
1750083397.93,0.049,0.138,1.0,0.824,0.0,0.0,0.0
1750083398.08,0.077,0.147,1.0,0.8241,0.0,0.0,0.0
1750083398.23,0.084,0.153,1.0,0.8241,0.0,0.0,0.0
1750083399.11,0.093,0.881,1.0,0.8241,0.0,0.0,0.0
1750083399.38,0.06,0.274,0.0,0.8241,0.0,0.0,0.0
1750083399.62,0.069,0.234,0.0,0.8241,0.0,0.0,0.0
1750083400.06,0.046,0.442,0.0,0.8241,0.0,0.0,0.0
1750083400.4,0.069,0.343,0.0,0.8241,0.0,0.0,0.0
1750083400.66,0.065,0.262,0.0,0.8241,0.0,0.0,0.0
1750083401.06,0.066,0.394,0.0,0.8241,0.0,0.0,0.0
1750083401.58,0.055,0.519,0.0,0.8241,0.0,0.0,0.0
1750083401.8,0.075,0.223,0.0,0.8241,0.0,0.0,0.0
1750083401.94,0.07,0.142,0.0,0.8241,0.0,0.0,0.0
1750083402.08,0.077,0.136,0.0,0.8241,0.0,0.0,0.0
1750083402.94,0.058,0.863,0.0,0.8241,0.0,0.0,0.0
1750083403.17,0.047,0.232,0.0,0.8241,0.0,0.0,0.0
1750083403.47,0.039,0.296,0.0,0.8241,0.0,0.0,0.0
1750083403.79,0.069,0.324,0.0,0.8241,0.0,0.0,0.0
1750083404.13,0.07,0.342,0.0,0.8241,0.0,0.0,0.0
1750083404.31,0.067,0.174,0.0,0.8241,0.0,0.0,0.0
1750083404.52,0.077,0.215,0.0,0.8241,0.0,0.0,0.0
1750083404.78,0.05,0.258,0.0,0.8241,0.0,0.0,0.0
1750083404.93,0.069,0.148,0.0,0.8241,0.0,0.0,0.0
1750083405.37,0.065,0.437,0.0,0.8241,0.0,0.0,0.0
1750083405.57,0.086,0.203,0.0,0.8241,0.0,0.0,0.0
1750083405.8,0.075,0.227,0.0,0.8241,0.0,0.0,0.0
1750083405.98,0.063,0.18,0.0,0.8241,0.0,0.0,0.0
1750083406.27,0.063,0.293,0.0,0.8241,0.0,0.0,0.0
1750083406.73,0.074,0.46,0.0,0.8241,0.0,0.0,0.0
1750083406.98,0.038,0.25,0.0,0.8241,0.0,0.0,0.0
1750083407.17,0.054,0.189,0.0,0.8242,0.0,0.0,0.0
1750083407.42,0.074,0.249,0.0,0.8242,0.0,0.0,0.0
1750083407.63,0.065,0.212,0.0,0.8242,0.0,0.0,0.0
1750083408.04,0.054,0.406,0.0,0.8242,0.0,0.0,0.0
1750083408.16,0.079,0.121,0.0,0.8242,0.0,0.0,0.0
1750083408.23,0.071,0.073,0.0,0.8242,0.0,0.0,0.0
1750083408.33,0.073,0.102,0.0,0.8242,0.0,0.0,0.0
1750083409.18,0.041,0.848,0.0,0.8242,0.0,0.0,0.0
1750083409.4,0.043,0.219,0.0,0.8242,0.0,0.0,0.0
1750083409.61,0.02,0.208,0.0,0.8242,0.0,0.0,0.0
1750083410.01,0.08,0.404,0.0,0.8242,0.0,0.0,0.0
1750083410.3,0.043,0.288,0.0,0.8242,0.0,0.0,0.0
1750083410.44,0.044,0.14,0.0,0.8242,0.0,0.0,0.0
1750083410.65,0.06,0.215,0.0,0.8242,0.0,0.0,0.0
1750083410.9,0.069,0.245,0.0,0.8242,0.0,0.0,0.0
1750083411.19,0.031,0.287,0.0,0.8242,0.0,0.0,0.0
1750083411.34,0.067,0.154,0.0,0.8242,0.0,0.0,0.0
1750083414.86,0.05,3.518,0.0,0.8242,0.0,0.0,0.0
1750083415.0,0.093,0.144,0.0,0.8242,0.0,0.0,0.0
1750083415.49,0.216,0.487,1.0,0.8242,0.0,0.0,0.0
1750083416.71,0.088,1.222,0.0,0.8243,0.0,0.0,0.0
1750083416.9,0.087,0.189,0.0,0.8243,0.0,0.0,0.0
1750083417.19,0.083,0.286,0.0,0.8243,0.0,0.0,0.0
1750083417.59,0.155,0.405,0.0,0.8243,0.0,0.0,0.0
1750083417.79,0.007,0.199,0.0,0.8243,0.0,0.0,0.0
1750083418.11,0.044,0.318,0.0,0.8243,0.0,0.0,0.0
1750083418.27,0.083,0.159,0.0,0.8243,0.0,0.0,0.0
1750083418.39,0.078,0.12,0.0,0.8243,0.0,0.0,0.0
1750083418.67,0.066,0.283,0.0,0.8243,0.0,0.0,0.0
1750083418.8,0.069,0.134,0.0,0.8243,0.0,0.0,0.0
1750083418.88,0.065,0.07,0.0,0.8243,0.0,0.0,0.0
1750083419.12,0.07,0.24,0.0,0.8243,0.0,0.0,0.0
1750083419.26,0.079,0.143,0.0,0.8243,0.0,0.0,0.0
1750083419.31,0.064,0.054,0.0,0.8243,0.0,0.0,0.0
1750083422.93,0.075,3.62,0.0,0.8243,0.0,0.0,0.0
1750083444.0,0.0,0.0,0.0,0.0,498.8053,0.0,0.8246
1750083444.01,0.0,0.0,0.0,0.0,378.5359,0.0,0.8246
1750083444.02,0.0,0.0,0.0,0.0,256.4147,0.0,0.8246
1750083444.04,0.0,0.0,0.0,0.0,179.9485,0.0,0.8246
1750083444.04,0.0,0.0,0.0,0.0,164.2932,0.0,0.8246
1750083444.05,0.0,0.0,0.0,0.0,137.966,0.0,0.8246
1750083444.06,0.0,0.0,0.0,0.0,171.832,0.0,0.8246
1750083444.07,0.0,0.0,0.0,0.0,176.4109,0.0,0.8246
1750083444.08,0.0,0.0,0.0,0.0,121.4895,0.0,0.8246
1750083444.09,0.0,0.0,0.0,0.0,131.2853,0.0,0.8246
1750083444.1,0.0,0.0,0.0,0.0,161.9472,0.0,0.8246
1750083444.11,0.0,0.0,0.0,0.0,273.8321,0.0,0.8246
1750083444.12,0.0,0.0,0.0,0.0,182.0862,0.0,0.8246
1750083444.12,0.0,0.0,0.0,0.0,129.6619,0.0,0.8246
1750083444.13,0.0,0.0,0.0,0.0,122.4936,0.0,0.8246
1750083444.2,0.0,0.0,0.0,0.0,35.4418,0.0,0.8246
1750083444.21,0.0,0.0,0.0,0.0,130.4077,0.0,0.8246
1750083444.22,0.0,0.0,0.0,0.0,160.1891,0.0,0.8246
1750083444.23,0.0,0.0,0.0,0.0,749.7268,0.0,0.8246
1750083444.31,0.0,0.0,0.0,0.0,632.2817,0.0,0.8246
1750083444.32,0.0,0.0,0.0,0.0,625.1198,0.0,0.8246
1750083444.32,0.0,0.0,0.0,0.0,555.5637,0.0,0.8246
1750083444.33,0.0,0.0,0.0,0.0,416.3417,0.0,0.8246
1750083444.34,0.0,0.0,0.0,0.0,509.1732,0.0,0.8246
1750083444.35,0.0,0.0,0.0,0.0,904.8206,0.0,0.8246
1750083444.4,0.0,0.0,0.0,0.0,806.353,0.0,0.8246
1750083444.41,0.0,0.0,0.0,0.0,492.1304,0.0,0.8246
1750083444.42,0.0,0.0,0.0,0.0,126.1331,0.0,0.8246
1750083444.43,0.0,0.0,0.0,0.0,248.6103,0.0,0.8246
1750083444.44,0.0,0.0,0.0,0.0,130.9206,0.0,0.8246
1750083444.44,0.0,0.0,0.0,0.0,134.8694,0.0,0.8246
1750083444.63,0.0,0.0,0.0,0.0,516.095,0.0,0.8246
1750083444.64,0.0,0.0,0.0,0.0,707.2827,0.0,0.8246
1750083444.64,0.0,0.0,0.0,0.0,631.064,0.0,0.8246
1750083444.65,0.0,0.0,0.0,0.0,434.999,0.0,0.8246
1750083444.66,0.0,0.0,0.0,0.0,557.2306,0.0,0.8246
1750083444.67,0.0,0.0,0.0,0.0,577.4914,0.0,0.8246
1750083444.68,0.0,0.0,0.0,0.0,527.2811,0.0,0.8246
1750083444.68,0.0,0.0,0.0,0.0,507.4401,0.0,0.8246
1750083444.69,0.0,0.0,0.0,0.0,546.3426,0.0,0.8246
1750083444.7,0.0,0.0,0.0,0.0,662.2097,0.0,0.8246
1750083444.71,0.0,0.0,0.0,0.0,525.5084,0.0,0.8246
1750083444.72,0.0,0.0,0.0,0.0,900.7904,0.0,0.8246
1750083444.72,0.0,0.0,0.0,0.0,587.2729,0.0,0.8246
1750083444.73,0.0,0.0,0.0,0.0,854.4603,0.0,0.8246
1750083444.74,0.0,0.0,0.0,0.0,953.1498,0.0,0.8246
1750083444.76,0.0,0.0,0.0,0.0,956.2207,0.0,0.8246
1750083444.77,0.0,0.0,0.0,0.0,929.5113,0.0,0.8246
1750083444.78,0.0,0.0,0.0,0.0,722.9719,0.0,0.8246
1750083444.79,0.0,0.0,0.0,0.0,671.0649,0.0,0.8246
1750083444.8,0.0,0.0,0.0,0.0,442.5906,0.0,0.8246
1750083444.8,0.0,0.0,0.0,0.0,492.2172,0.0,0.8246
1750083444.81,0.0,0.0,0.0,0.0,251.6974,0.0,0.8246
1750083444.82,0.0,0.0,0.0,0.0,127.5485,0.0,0.8246
1750083444.83,0.0,0.0,0.0,0.0,132.0833,0.0,0.8246
1750083444.84,0.0,0.0,0.0,0.0,133.1272,0.0,0.8246
1750083444.85,0.0,0.0,0.0,0.0,179.5182,0.0,0.8246
1750083444.86,0.0,0.0,0.0,0.0,118.7347,0.0,0.8246
1750083444.88,0.0,0.0,0.0,0.0,61.6818,0.0,0.8246
1750083444.91,0.0,0.0,0.0,0.0,41.536,0.0,0.8246
1750083444.92,0.0,0.0,0.0,0.0,128.2466,0.0,0.8246
1750083444.93,0.0,0.0,0.0,0.0,62.136,0.0,0.8246
1750083444.94,0.0,0.0,0.0,0.0,170.7586,0.0,0.8246
1750083444.95,0.0,0.0,0.0,0.0,411.9372,0.0,0.8246
1750083444.96,0.0,0.0,0.0,0.0,454.9025,0.0,0.8246
1750083444.96,0.0,0.0,0.0,0.0,538.8576,0.0,0.8246
1750083444.97,0.0,0.0,0.0,0.0,374.8747,0.0,0.8246
1750083444.98,0.0,0.0,0.0,0.0,361.8188,0.0,0.8246
1750083444.99,0.0,0.0,0.0,0.0,241.5378,0.0,0.8246
1750083445.0,0.0,0.0,0.0,0.0,313.2933,0.0,0.8246
1750083445.01,0.0,0.0,0.0,0.0,136.2716,0.0,0.8246
1750083445.02,0.0,0.0,0.0,0.0,121.5458,0.0,0.8246
1750083445.44,0.0,0.0,0.0,0.0,0.0,1.0,0.8246
1750083445.47,0.0,0.0,0.0,0.0,125.7851,0.0,0.8246
1750083445.48,0.0,0.0,0.0,0.0,179.774,0.0,0.8246
1750083445.48,0.0,0.0,0.0,0.0,125.6419,0.0,0.8246
1750083445.84,0.0,0.0,0.0,0.0,963.3533,0.0,0.8246
1750083446.1,0.0,0.0,0.0,0.0,794.944,0.0,0.8246
1750083446.11,0.0,0.0,0.0,0.0,125.3678,0.0,0.8246
1750083446.21,0.0,0.0,0.0,0.0,20.6843,0.0,0.8246
1750083446.22,0.0,0.0,0.0,0.0,485.0776,0.0,0.8246
1750083446.23,0.0,0.0,0.0,0.0,583.5147,0.0,0.8246
1750083446.24,0.0,0.0,0.0,0.0,560.0423,0.0,0.8246
1750083446.24,0.0,0.0,0.0,0.0,393.659,0.0,0.8246
1750083446.25,0.0,0.0,0.0,0.0,413.5298,0.0,0.8246
1750083446.26,0.0,0.0,0.0,0.0,949.8539,0.0,0.8246
1750083446.28,0.0,0.0,0.0,0.0,969.6759,0.0,0.8246
1750083446.37,0.0,0.0,0.0,0.0,503.79,0.0,0.8246
1750083446.38,0.0,0.0,0.0,0.0,126.567,0.0,0.8246
1750083446.4,0.0,0.0,0.0,0.0,42.6458,0.0,0.8246
1750083446.52,0.0,0.0,0.0,0.0,385.9789,0.0,0.8246
1750083446.56,0.0,0.0,0.0,0.0,650.3792,0.0,0.8246
1750083446.56,0.0,0.0,0.0,0.0,192.237,0.0,0.8246
1750083446.57,0.0,0.0,0.0,0.0,754.7558,0.0,0.8246
1750083446.58,0.0,0.0,0.0,0.0,752.8388,0.0,0.8246
1750083446.72,0.0,0.0,0.0,0.0,499.1214,0.0,0.8246
1750083446.72,0.0,0.0,0.0,0.0,184.5277,0.0,0.8246
1750083446.86,0.0,0.0,0.0,0.0,395.1423,0.0,0.8246
1750083446.87,0.0,0.0,0.0,0.0,707.0243,0.0,0.8246
1750083446.88,0.0,0.0,0.0,0.0,497.2648,0.0,0.8246
1750083446.88,0.0,0.0,0.0,0.0,559.2277,0.0,0.8246
1750083446.89,0.0,0.0,0.0,0.0,997.0386,0.0,0.8246
1750083446.9,0.0,0.0,0.0,0.0,418.0797,0.0,0.8246
1750083446.91,0.0,0.0,0.0,0.0,570.4809,0.0,0.8246
