timestamp,key_hold_time,inter_key_delay,is_backspace,mouse_speed,click_event,session_time_of_day_x,session_time_of_day_y,label,user_id
65.34,0.08205497874709157,0.01455451427518481,0,80.81079558297981,0,0.5635,0.9193,0,user1
66.35,0.08192852623445329,0.052804717065349886,0,67.84014835809526,0,0.5635,0.9193,0,user1
67.35,0.07059956220993098,0.05070149368519332,0,91.59914548277199,0,0.5635,0.9193,0,user1
68.36,0.09357587359959346,0.06861464174140128,0,98.67651062974012,0,0.5635,0.9193,0,user1
69.37,0.08990400632171473,0.04187162671601236,0,88.01902784473353,0,0.5635,0.9193,0,user1
70.37,0.07378420808101205,0.06334367667572657,0,71.52497534200418,0,0.5635,0.9193,0,user1
71.38,0.11041951287734944,0.04265017532591713,0,64.95920772764384,0,0.5635,0.9193,0,user1
72.38,0.07365125020119845,0.0397832156561853,0,59.37024466536225,0,0.5635,0.9193,0,user1
73.39,0.09057359840376543,0.039489548547345814,0,107.01654768256846,0,0.5635,0.9193,0,user1
74.39,0.10174831703145613,0.05949746865317303,1,37.56947571182907,0,0.5635,0.9193,0,user1
75.4,0.0898363524820185,0.05004608573479216,0,50.90112882352216,0,0.5635,0.9193,0,user1
76.4,0.07850853580074235,0.053227594971359676,0,138.99854681750253,0,0.5635,0.9193,0,user1
77.41,0.07859700652196208,0.0634883480502115,0,80.06234258911147,0,0.5635,0.9193,0,user1
78.41,0.07037169899640504,0.041781997188402836,0,39.89289138838019,0,0.5635,0.9193,0,user1
79.42,0.06300004541130454,0.037184723430645425,0,36.316662246666155,0,0.5635,0.9193,0,user1
80.42,0.05638820437450823,0.023694545343035046,0,83.87928999543594,0,0.5635,0.9193,0,user1
81.43,0.07238180002150048,0.05273692231495222,0,71.58167125758307,0,0.5635,0.9193,0,user1
82.43,0.06216893618216174,0.05948065737929923,0,109.11141876173065,0,0.5635,0.9193,0,user1
83.44,0.08540495693825854,0.0434342203346374,0,86.38654724603025,0,0.5635,0.9193,0,user1
84.44,0.08742623941806218,0.06319880274441154,0,62.397165610101474,0,0.5635,0.9193,0,user1
85.45,0.08479939364743772,0.06247579893883685,0,141.09011922931194,0,0.5635,0.9193,0,user1
86.46,0.08436160650203416,0.04271464212178406,0,62.306789060944766,1,0.5635,0.9193,0,user1
87.46,0.08463349148625682,0.06114269014073015,0,101.87966892984525,0,0.5635,0.9193,0,user1
88.47,0.07138636401950574,0.05367264967001665,0,99.17233032044524,0,0.5635,0.9193,0,user1
89.47,0.06781758466784638,0.04444446117715693,0,50.2144834213678,0,0.5635,0.9193,0,user1
90.48,0.07586230139415055,0.06266342044072873,0,90.91322005468253,0,0.5635,0.9193,0,user1
91.48,0.08198061031770683,0.03677004627292162,0,68.39202566249882,0,0.5635,0.9193,0,user1
92.49,0.08120226477938973,0.05751668646204483,0,72.02467362594204,0,0.5635,0.9193,0,user1
93.49,0.07413307631449527,0.05090156572073757,0,60.16648402326602,0,0.5635,0.9193,0,user1
94.5,0.08122919505361782,0.03585140618115351,0,99.4277912738159,1,0.5635,0.9193,0,user1
95.5,0.08458981919585075,0.04140655433440181,0,21.725597685035822,0,0.5635,0.9193,0,user1
96.51,0.08737668568596775,0.06768027102835741,0,96.6661800169376,0,0.5635,0.9193,0,user1
97.51,0.06517319712695806,0.05169835309920439,0,77.18698513963682,1,0.5635,0.9193,0,user1
98.52,0.07457434489778215,0.036729902422402635,0,83.66602079436365,0,0.5635,0.9193,0,user1
99.52,0.10069410789678257,0.058169945489567484,0,78.11428016945112,0,0.5635,0.9193,0,user1
100.53,0.07781193259182655,0.05291783944259107,0,8.107477456216131,0,0.5635,0.9193,0,user1
101.53,0.07308734538564471,0.061491240318734444,0,59.67795848871036,0,0.5635,0.9193,0,user1
102.54,0.07627741000718798,0.06662942123028329,0,74.13111195038336,1,0.5635,0.9193,0,user1
103.54,0.09191344459224338,0.045214548223701606,0,98.7903272526142,1,0.5635,0.9193,0,user1
104.55,0.07164615233674064,0.050913639548223956,0,105.81030099282141,0,0.5635,0.9193,0,user1
105.56,0.09284955360787776,0.043527934628435565,0,130.55174666630515,0,0.5635,0.9193,0,user1
106.56,0.08694453029957312,0.05981603649239314,0,62.221230066994664,0,0.5635,0.9193,0,user1
107.57,0.06401113649617503,0.05274144444225252,0,104.25194289360653,1,0.5635,0.9193,0,user1
108.57,0.09115259987933358,0.051241963466135736,0,58.17772773980168,0,0.5635,0.9193,0,user1
109.58,0.07744613083488536,0.04423219957128204,0,95.18866283719422,0,0.5635,0.9193,0,user1
110.58,0.059693427829584506,0.06054005400742071,0,139.5947112432253,0,0.5635,0.9193,0,user1
111.59,0.0738014526988594,0.045736568716596024,0,36.91365524110227,0,0.5635,0.9193,0,user1
112.59,0.08275337542989851,0.05172720818278035,1,131.74288275594566,1,0.5635,0.9193,0,user1
113.6,0.06588344151314962,0.06168469585156235,0,42.9634784965031,0,0.5635,0.9193,0,user1
114.6,0.08614244624807398,0.04233362746003529,0,91.02236307944561,0,0.5635,0.9193,0,user1
115.61,0.08861007363069098,0.03296466356280929,0,67.5407949681894,0,0.5635,0.9193,0,user1
116.61,0.0814876144720111,0.055730501571175206,0,85.23365322321713,0,0.5635,0.9193,0,user1
117.62,0.08078331904391076,0.050682298891093984,0,43.8294759077395,0,0.5635,0.9193,0,user1
118.62,0.0825489064265453,0.04266057467495252,1,68.79366851667577,1,0.5635,0.9193,0,user1
119.63,0.07110197617129742,0.059324622597671926,0,92.3337313197116,0,0.5635,0.9193,0,user1
120.63,0.08979757244293551,0.06157541975573317,0,119.41476701609733,0,0.5635,0.9193,0,user1
121.64,0.06717229926254394,0.04096060417800372,0,82.45468543238697,0,0.5635,0.9193,0,user1
122.65,0.049711096491222115,0.050273946147584084,0,73.14934648526844,0,0.5635,0.9193,0,user1
123.65,0.07670137309938314,0.059322309818397645,0,71.34842897936008,0,0.5635,0.9193,0,user1
124.66,0.08378344037233974,0.045830756002974656,0,142.37510541707832,0,0.5635,0.9193,0,user1
125.66,0.06732812231618882,0.037545240787261534,0,117.11305165942308,0,0.5635,0.9193,0,user1
126.67,0.0753972934424974,0.05978875241047596,0,157.5115063016361,0,0.5635,0.9193,0,user1
127.67,0.09356697728936969,0.053768177479146036,0,40.00230555805332,0,0.5635,0.9193,0,user1
128.68,0.07328617229755639,0.03975214951090941,0,60.8102301205349,0,0.5635,0.9193,0,user1
129.68,0.08361137449529034,0.035199844537539965,0,21.2821227843504,0,0.5635,0.9193,0,user1
130.69,0.07193377670600444,0.05655071191954908,0,99.55574673069847,0,0.5635,0.9193,0,user1
131.69,0.08127256149145351,0.059757398377750695,1,45.78302077154103,0,0.5635,0.9193,0,user1
132.7,0.09485607194768597,0.05205655266119486,0,55.6537153437048,0,0.5635,0.9193,0,user1
133.7,0.10301277244104183,0.0710623216581926,0,107.61467108475472,0,0.5635,0.9193,0,user1
134.71,0.07511884921388957,0.05242480304990128,0,23.519171685507523,0,0.5635,0.9193,0,user1
135.71,0.07414329677221665,0.04507767118122133,0,93.99804660674343,0,0.5635,0.9193,0,user1
136.72,0.08804670077196113,0.04677849415856754,0,36.37088088402307,0,0.5635,0.9193,0,user1
137.72,0.07958297673052729,0.05181183772544677,0,53.287628885087585,0,0.5635,0.9193,0,user1
138.73,0.08812364148724892,0.06591302525518196,1,116.75300953670103,0,0.5635,0.9193,0,user1
139.74,0.07401521807129942,0.05019225990974721,0,89.5735965602949,0,0.5635,0.9193,0,user1
140.74,0.07175650699852033,0.049013158974363966,0,41.42056674452058,0,0.5635,0.9193,0,user1
141.75,0.08051949902828597,0.06955952180305103,1,69.30176507082483,0,0.5635,0.9193,0,user1
142.75,0.06804975223147354,0.03220381739845013,0,74.81385161025743,0,0.5635,0.9193,0,user1
143.76,0.07226290709530192,0.055098215653859396,0,44.36929011204022,0,0.5635,0.9193,0,user1
144.76,0.08799979890508622,0.03750766236912813,0,128.33805816826802,0,0.5635,0.9193,0,user1
145.77,0.073939690578879,0.048418159734151825,0,66.0757576673434,0,0.5635,0.9193,0,user1
146.77,0.07792312203369339,0.052184394289054914,0,105.89218509083662,0,0.5635,0.9193,0,user1
147.78,0.07822458489190386,0.059717883036599105,1,62.450360214146755,0,0.5635,0.9193,0,user1
148.78,0.08180240085600916,0.04660583201971387,0,102.0506145566826,0,0.5635,0.9193,0,user1
149.79,0.07425874048569592,0.04096226570256216,0,124.30739342578607,0,0.5635,0.9193,0,user1
150.79,0.07352369503074316,0.047875293426638245,0,65.32752186682933,0,0.5635,0.9193,0,user1
151.8,0.07328211543894694,0.05090209402216766,0,44.75856464271135,0,0.5635,0.9193,0,user1
152.8,0.06593093319338722,0.05208823989236905,0,79.80466598697448,0,0.5635,0.9193,0,user1
153.81,0.07676598551212996,0.05016254918113755,1,54.67527159717179,0,0.5635,0.9193,0,user1
154.81,0.08439625694914774,0.05496301789222799,0,96.75795111845562,0,0.5635,0.9193,0,user1
155.82,0.06460019103902793,0.04394909848100629,0,121.3747986454527,1,0.5635,0.9193,0,user1
156.83,0.059783884381675104,0.049879434185537176,0,133.1408069047618,0,0.5635,0.9193,0,user1
157.83,0.0626781873287653,0.05920248921793609,0,124.73966497179094,0,0.5635,0.9193,0,user1
158.84,0.07719362564405659,0.04830589538432539,0,97.2875931943737,0,0.5635,0.9193,0,user1
159.84,0.07925628944791537,0.07132894901141981,1,55.36935711325448,0,0.5635,0.9193,0,user1
160.85,0.07409030841670677,0.05399279136844489,0,64.1276949001916,1,0.5635,0.9193,0,user1
161.85,0.0672528626700021,0.03813369574052741,0,55.31636431204679,0,0.5635,0.9193,0,user1
162.86,0.061563889569692,0.05846242896520273,0,60.76581026702519,0,0.5635,0.9193,0,user1
163.86,0.09074681860874918,0.0380692804175273,0,108.94726948971119,0,0.5635,0.9193,0,user1
164.87,0.08162926810920516,0.055916385941891744,0,99.59815197826394,0,0.5635,0.9193,0,user1
165.87,0.06881315354020585,0.033139126240566766,0,67.39789187769398,0,0.5635,0.9193,0,user1
166.88,0.07653583188859624,0.04609275604946706,0,59.03407844883945,0,0.5635,0.9193,0,user1
167.88,0.06190157000645836,0.0423593341808768,0,113.51737585222521,0,0.5635,0.9193,0,user1
168.89,0.08139640254128891,0.07621099133759145,0,84.94096022782136,0,0.5635,0.9193,0,user1
169.89,0.0887653590161128,0.054829061831923195,0,117.77969025620312,0,0.5635,0.9193,0,user1
170.9,0.0858697518053634,0.06329504454968347,0,116.73256512008439,0,0.5635,0.9193,0,user1
171.9,0.0926206819507238,0.041084608466290085,0,92.85234820417841,0,0.5635,0.9193,0,user1
172.91,0.0795511639568822,0.036844642294764814,0,68.81963129447774,0,0.5635,0.9193,0,user1
173.92,0.07297945069567335,0.06621754034215258,0,56.536599225985285,0,0.5635,0.9193,0,user1
174.92,0.08599261181000288,0.048828547588633135,0,46.15864576068082,0,0.5635,0.9193,0,user1
175.93,0.06448686374008117,0.05411137317646133,0,139.96711475427392,0,0.5635,0.9193,0,user1
176.93,0.08415143213290802,0.06079144424532315,0,81.93390134913588,0,0.5635,0.9193,0,user1
177.94,0.10080531781168615,0.06152115979527456,0,79.23782579929983,0,0.5635,0.9193,0,user1
178.94,0.06578034171504463,0.055509805482101264,0,77.1525826117124,0,0.5635,0.9193,0,user1
179.95,0.08891810511968412,0.052228186671489325,0,130.02511692913535,0,0.5635,0.9193,0,user1
180.95,0.08759840478535166,0.023222564744861732,0,63.46265773425422,1,0.5635,0.9193,0,user1
181.96,0.08089746979400525,0.0442493295542445,0,111.77018876393339,0,0.5635,0.9193,0,user1
182.96,0.08418225460365993,0.03610467201100151,0,43.634646952048364,0,0.5635,0.9193,0,user1
183.97,0.08651382145116893,0.06236542820394356,0,82.22930623497886,1,0.5635,0.9193,0,user1
184.97,0.06887734640665245,0.06543327308918878,0,55.153935711439736,0,0.5635,0.9193,0,user1
185.98,0.07081793316180496,0.04554336831063545,0,109.44898855729512,0,0.5635,0.9193,0,user1
186.98,0.08950734912305539,0.04776898573759871,0,24.83532188146809,0,0.5635,0.9193,0,user1
187.99,0.08380136896909342,0.04021495086358268,0,30.618859174034284,0,0.5635,0.9193,0,user1
188.99,0.07376523559582998,0.05037677458273751,0,81.74143184913896,0,0.5635,0.9193,0,user1
190.0,0.08848745243452268,0.06909438923683196,0,80.4799780576702,0,0.5635,0.9193,0,user1
