timestamp,key_hold_time,inter_key_delay,is_backspace,session_time_of_day_x,mouse_speed,click_event,session_time_of_day_y
1750044382.07,0.047,0.181,0.0,0.3725,0.0,0.0,0.0
1750044382.2,0.069,0.135,0.0,0.3725,0.0,0.0,0.0
1750044382.39,0.037,0.186,0.0,0.3725,0.0,0.0,0.0
1750044382.48,0.048,0.095,0.0,0.3725,0.0,0.0,0.0
1750044382.62,0.061,0.134,0.0,0.3725,0.0,0.0,0.0
1750044382.8,0.067,0.183,0.0,0.3725,0.0,0.0,0.0
1750044383.02,0.063,0.223,0.0,0.3725,0.0,0.0,0.0
1750044383.2,0.057,0.172,0.0,0.3725,0.0,0.0,0.0
1750044384.29,0.053,1.095,0.0,0.3725,0.0,0.0,0.0
1750044384.37,0.034,0.08,0.0,0.3725,0.0,0.0,0.0
1750044384.52,0.054,0.15,0.0,0.3725,0.0,0.0,0.0
1750044384.74,0.048,0.222,0.0,0.3725,0.0,0.0,0.0
1750044384.92,0.03,0.173,0.0,0.3725,0.0,0.0,0.0
1750044385.16,0.06,0.245,0.0,0.3725,0.0,0.0,0.0
1750044385.32,0.039,0.162,0.0,0.3725,0.0,0.0,0.0
1750044385.48,0.052,0.161,0.0,0.3725,0.0,0.0,0.0
1750044385.61,0.065,0.123,0.0,0.3725,0.0,0.0,0.0
1750044387.29,0.048,1.684,0.0,0.3725,0.0,0.0,0.0
1750044387.46,0.075,0.165,0.0,0.3725,0.0,0.0,0.0
1750044387.61,0.07,0.156,0.0,0.3725,0.0,0.0,0.0
1750044387.74,0.055,0.133,0.0,0.3725,0.0,0.0,0.0
1750044387.84,0.057,0.095,0.0,0.3725,0.0,0.0,0.0
1750044387.99,0.058,0.151,0.0,0.3725,0.0,0.0,0.0
1750044388.1,0.057,0.107,0.0,0.3725,0.0,0.0,0.0
1750044388.34,0.043,0.248,0.0,0.3725,0.0,0.0,0.0
1750044388.54,0.041,0.191,0.0,0.3725,0.0,0.0,0.0
1750044388.79,0.053,0.254,0.0,0.3725,0.0,0.0,0.0
1750044389.03,0.042,0.246,0.0,0.3726,0.0,0.0,0.0
1750044389.16,0.054,0.121,0.0,0.3726,0.0,0.0,0.0
1750044389.45,0.055,0.295,0.0,0.3726,0.0,0.0,0.0
1750044389.74,0.02,0.285,0.0,0.3726,0.0,0.0,0.0
1750044389.85,0.04,0.114,0.0,0.3726,0.0,0.0,0.0
1750044390.39,0.057,0.537,0.0,0.3726,0.0,0.0,0.0
1750044390.65,0.05,0.265,0.0,0.3726,0.0,0.0,0.0
1750044390.96,0.055,0.311,0.0,0.3726,0.0,0.0,0.0
1750044392.34,0.062,1.372,1.0,0.3726,0.0,0.0,0.0
1750044392.51,0.1,0.176,1.0,0.3726,0.0,0.0,0.0
1750044392.67,0.093,0.162,1.0,0.3726,0.0,0.0,0.0
1750044392.83,0.073,0.158,1.0,0.3726,0.0,0.0,0.0
1750044393.59,0.051,0.755,0.0,0.3726,0.0,0.0,0.0
1750044393.89,0.031,0.305,0.0,0.3726,0.0,0.0,0.0
1750044394.25,0.029,0.359,0.0,0.3726,0.0,0.0,0.0
1750044394.6,0.017,0.354,0.0,0.3726,0.0,0.0,0.0
1750044394.83,0.056,0.223,0.0,0.3726,0.0,0.0,0.0
1750044395.09,0.064,0.264,0.0,0.3726,0.0,0.0,0.0
1750044396.86,0.044,1.772,0.0,0.3726,0.0,0.0,0.0
1750044397.49,0.024,0.628,0.0,0.3727,0.0,0.0,0.0
1750044397.64,0.039,0.149,0.0,0.3727,0.0,0.0,0.0
1750044397.93,0.079,0.292,0.0,0.3727,0.0,0.0,0.0
1750044398.11,0.063,0.177,0.0,0.3727,0.0,0.0,0.0
1750044398.38,0.059,0.267,0.0,0.3727,0.0,0.0,0.0
1750044398.63,0.073,0.251,0.0,0.3727,0.0,0.0,0.0
1750044398.84,0.063,0.214,0.0,0.3727,0.0,0.0,0.0
1750044399.0,0.045,0.154,0.0,0.3727,0.0,0.0,0.0
1750044399.35,0.086,0.359,0.0,0.3727,0.0,0.0,0.0
1750044399.59,0.055,0.237,0.0,0.3727,0.0,0.0,0.0
1750044399.75,0.026,0.161,0.0,0.3727,0.0,0.0,0.0
1750044399.87,0.061,0.117,0.0,0.3727,0.0,0.0,0.0
1750044400.08,0.046,0.209,0.0,0.3727,0.0,0.0,0.0
1750044400.29,0.053,0.209,0.0,0.3727,0.0,0.0,0.0
1750044400.46,0.045,0.174,0.0,0.3727,0.0,0.0,0.0
1750044400.67,0.055,0.206,0.0,0.3727,0.0,0.0,0.0
1750044400.91,0.066,0.246,0.0,0.3727,0.0,0.0,0.0
1750044401.16,0.037,0.253,0.0,0.3727,0.0,0.0,0.0
1750044401.3,0.067,0.137,0.0,0.3727,0.0,0.0,0.0
1750044401.47,0.052,0.172,0.0,0.3727,0.0,0.0,0.0
1750044401.72,0.072,0.248,0.0,0.3727,0.0,0.0,0.0
1750044401.87,0.033,0.15,0.0,0.3727,0.0,0.0,0.0
1750044402.08,0.054,0.212,0.0,0.3727,0.0,0.0,0.0
1750044402.37,0.049,0.286,0.0,0.3727,0.0,0.0,0.0
1750044402.84,0.05,0.467,0.0,0.3727,0.0,0.0,0.0
1750044403.03,0.047,0.192,0.0,0.3727,0.0,0.0,0.0
1750044403.23,0.042,0.199,0.0,0.3727,0.0,0.0,0.0
1750044406.1,0.063,2.877,0.0,0.3728,0.0,0.0,0.0
1750044406.32,0.004,0.215,0.0,0.3728,0.0,0.0,0.0
1750044406.58,0.044,0.264,0.0,0.3728,0.0,0.0,0.0
1750044407.0,0.079,0.419,0.0,0.3728,0.0,0.0,0.0
1750044407.24,0.045,0.241,0.0,0.3728,0.0,0.0,0.0
1750044407.45,0.033,0.21,0.0,0.3728,0.0,0.0,0.0
1750044407.58,0.05,0.134,0.0,0.3728,0.0,0.0,0.0
1750044407.78,0.06,0.197,0.0,0.3728,0.0,0.0,0.0
1750044407.93,0.047,0.146,0.0,0.3728,0.0,0.0,0.0
1750044408.21,0.06,0.283,0.0,0.3728,0.0,0.0,0.0
1750044408.35,0.059,0.14,0.0,0.3728,0.0,0.0,0.0
1750044408.61,0.037,0.262,0.0,0.3728,0.0,0.0,0.0
1750044408.76,0.09,0.152,0.0,0.3728,0.0,0.0,0.0
1750044409.01,0.055,0.243,0.0,0.3728,0.0,0.0,0.0
1750044409.09,0.028,0.08,0.0,0.3728,0.0,0.0,0.0
1750044409.33,0.051,0.243,0.0,0.3728,0.0,0.0,0.0
1750044409.61,0.06,0.281,0.0,0.3728,0.0,0.0,0.0
1750044409.89,0.039,0.277,0.0,0.3728,0.0,0.0,0.0
1750044410.08,0.077,0.191,0.0,0.3728,0.0,0.0,0.0
1750044410.33,0.061,0.251,0.0,0.3728,0.0,0.0,0.0
1750044410.46,0.025,0.124,0.0,0.3728,0.0,0.0,0.0
1750044412.07,0.048,1.617,0.0,0.3728,0.0,0.0,0.0
1750044412.25,0.024,0.179,0.0,0.3728,0.0,0.0,0.0
1750044412.52,0.052,0.269,0.0,0.3728,0.0,0.0,0.0
1750044413.0,0.048,0.48,0.0,0.3728,0.0,0.0,0.0
1750044413.11,0.042,0.114,0.0,0.3728,0.0,0.0,0.0
1750044413.38,0.058,0.266,0.0,0.3728,0.0,0.0,0.0
1750044413.63,0.064,0.251,0.0,0.3728,0.0,0.0,0.0
1750044414.11,0.012,0.479,0.0,0.3728,0.0,0.0,0.0
1750044414.25,0.042,0.141,0.0,0.3728,0.0,0.0,0.0
1750044414.42,0.066,0.166,0.0,0.3728,0.0,0.0,0.0
1750044414.65,0.062,0.234,0.0,0.3728,0.0,0.0,0.0
1750044414.85,0.039,0.193,0.0,0.3728,0.0,0.0,0.0
1750044415.08,0.069,0.23,0.0,0.3729,0.0,0.0,0.0
1750044415.27,0.069,0.191,0.0,0.3729,0.0,0.0,0.0
1750044415.39,0.062,0.123,0.0,0.3729,0.0,0.0,0.0
1750044415.83,0.055,0.444,0.0,0.3729,0.0,0.0,0.0
1750044415.98,0.081,0.149,0.0,0.3729,0.0,0.0,0.0
1750044416.23,0.071,0.245,0.0,0.3729,0.0,0.0,0.0
1750044416.36,0.067,0.13,0.0,0.3729,0.0,0.0,0.0
1750044416.57,0.037,0.215,0.0,0.3729,0.0,0.0,0.0
1750044416.81,0.048,0.24,0.0,0.3729,0.0,0.0,0.0
1750044417.0,0.076,0.186,0.0,0.3729,0.0,0.0,0.0
1750044417.21,0.077,0.215,0.0,0.3729,0.0,0.0,0.0
1750044417.35,0.065,0.14,0.0,0.3729,0.0,0.0,0.0
1750044417.58,0.068,0.225,0.0,0.3729,0.0,0.0,0.0
1750044417.71,0.055,0.127,0.0,0.3729,0.0,0.0,0.0
1750044417.86,0.064,0.158,0.0,0.3729,0.0,0.0,0.0
1750044418.04,0.044,0.178,0.0,0.3729,0.0,0.0,0.0
1750044418.34,0.068,0.298,0.0,0.3729,0.0,0.0,0.0
1750044418.52,0.029,0.184,0.0,0.3729,0.0,0.0,0.0
1750044418.79,0.026,0.265,0.0,0.3729,0.0,0.0,0.0
1750044419.22,0.032,0.427,0.0,0.3729,0.0,0.0,0.0
1750044420.02,0.041,0.803,1.0,0.3729,0.0,0.0,0.0
1750044420.3,0.085,0.282,0.0,0.3729,0.0,0.0,0.0
1750044420.46,0.051,0.155,0.0,0.3729,0.0,0.0,0.0
1750044420.77,0.045,0.313,0.0,0.3729,0.0,0.0,0.0
1750044421.82,0.047,1.049,0.0,0.3729,0.0,0.0,0.0
1750044422.94,0.02,1.124,0.0,0.3729,0.0,0.0,0.0
1750044423.23,0.059,0.288,0.0,0.373,0.0,0.0,0.0
1750044423.38,0.06,0.148,0.0,0.373,0.0,0.0,0.0
1750044423.57,0.075,0.189,0.0,0.373,0.0,0.0,0.0
1750044423.74,0.07,0.173,0.0,0.373,0.0,0.0,0.0
1750044424.14,0.065,0.393,0.0,0.373,0.0,0.0,0.0
1750044424.34,0.055,0.206,0.0,0.373,0.0,0.0,0.0
1750044424.47,0.034,0.133,0.0,0.373,0.0,0.0,0.0
1750044424.58,0.046,0.111,0.0,0.373,0.0,0.0,0.0
1750044425.02,0.047,0.439,0.0,0.373,0.0,0.0,0.0
1750044425.26,0.075,0.239,0.0,0.373,0.0,0.0,0.0
1750044425.62,0.07,0.359,0.0,0.373,0.0,0.0,0.0
1750044425.97,0.065,0.347,0.0,0.373,0.0,0.0,0.0
1750044426.09,0.064,0.123,0.0,0.373,0.0,0.0,0.0
1750044426.22,0.057,0.124,0.0,0.373,0.0,0.0,0.0
1750044426.34,0.06,0.121,0.0,0.373,0.0,0.0,0.0
1750044426.8,0.04,0.464,0.0,0.373,0.0,0.0,0.0
1750044426.89,0.028,0.088,0.0,0.373,0.0,0.0,0.0
1750044427.07,0.045,0.181,0.0,0.373,0.0,0.0,0.0
1750044427.17,0.053,0.102,0.0,0.373,0.0,0.0,0.0
1750044427.79,0.048,0.621,0.0,0.373,0.0,0.0,0.0
1750044427.9,0.049,0.102,0.0,0.373,0.0,0.0,0.0
1750044428.02,0.056,0.129,0.0,0.373,0.0,0.0,0.0
1750044428.11,0.06,0.088,0.0,0.373,0.0,0.0,0.0
1750044428.72,0.06,0.604,0.0,0.373,0.0,0.0,0.0
1750044431.96,0.066,3.244,0.0,0.373,0.0,0.0,0.0
1750044432.5,0.092,0.541,0.0,0.3731,0.0,0.0,0.0
1750044433.07,0.055,0.57,0.0,0.3731,0.0,0.0,0.0
1750044433.27,0.02,0.201,0.0,0.3731,0.0,0.0,0.0
1750044433.46,0.049,0.189,0.0,0.3731,0.0,0.0,0.0
1750044433.67,0.058,0.207,0.0,0.3731,0.0,0.0,0.0
1750044433.91,0.065,0.24,0.0,0.3731,0.0,0.0,0.0
1750044434.18,0.044,0.277,0.0,0.3731,0.0,0.0,0.0
1750044434.32,0.061,0.131,0.0,0.3731,0.0,0.0,0.0
1750044434.96,0.048,0.645,0.0,0.3731,0.0,0.0,0.0
1750044435.22,0.037,0.262,0.0,0.3731,0.0,0.0,0.0
1750044435.53,0.07,0.312,0.0,0.3731,0.0,0.0,0.0
1750044435.72,0.05,0.187,0.0,0.3731,0.0,0.0,0.0
1750044435.92,0.067,0.202,0.0,0.3731,0.0,0.0,0.0
1750044436.14,0.072,0.219,0.0,0.3731,0.0,0.0,0.0
1750044436.76,0.048,0.624,0.0,0.3731,0.0,0.0,0.0
1750044436.87,0.021,0.102,0.0,0.3731,0.0,0.0,0.0
1750044437.15,0.056,0.282,0.0,0.3731,0.0,0.0,0.0
1750044437.37,0.046,0.218,0.0,0.3731,0.0,0.0,0.0
1750044439.07,0.039,1.702,0.0,0.3731,0.0,0.0,0.0
1750044439.28,0.039,0.211,0.0,0.3731,0.0,0.0,0.0
1750044441.59,0.007,2.309,1.0,0.3732,0.0,0.0,0.0
1750044441.72,0.051,0.127,1.0,0.3732,0.0,0.0,0.0
1750044442.37,0.08,0.654,0.0,0.3732,0.0,0.0,0.0
1750044442.53,0.027,0.163,0.0,0.3732,0.0,0.0,0.0
1750044442.79,0.059,0.256,0.0,0.3732,0.0,0.0,0.0
1750044442.88,0.03,0.088,0.0,0.3732,0.0,0.0,0.0
1750044443.06,0.069,0.182,0.0,0.3732,0.0,0.0,0.0
1750044443.28,0.068,0.218,0.0,0.3732,0.0,0.0,0.0
1750044443.46,0.074,0.187,0.0,0.3732,0.0,0.0,0.0
1750044443.93,0.058,0.464,0.0,0.3732,0.0,0.0,0.0
1750044444.68,0.076,0.756,0.0,0.3732,0.0,0.0,0.0
1750044444.98,0.074,0.297,0.0,0.3732,0.0,0.0,0.0
1750044445.14,0.062,0.154,0.0,0.3732,0.0,0.0,0.0
1750044445.27,0.074,0.138,0.0,0.3732,0.0,0.0,0.0
1750044445.44,0.059,0.172,0.0,0.3732,0.0,0.0,0.0
1750044445.68,0.039,0.23,0.0,0.3732,0.0,0.0,0.0
1750044445.84,0.069,0.169,0.0,0.3732,0.0,0.0,0.0
1750044445.98,0.062,0.14,0.0,0.3732,0.0,0.0,0.0
1750044446.18,0.086,0.194,0.0,0.3732,0.0,0.0,0.0
1750044446.66,0.068,0.482,0.0,0.3732,0.0,0.0,0.0
1750044447.77,0.013,1.111,0.0,0.3732,0.0,0.0,0.0
1750044447.91,0.035,0.143,0.0,0.3732,0.0,0.0,0.0
1750044448.07,0.034,0.153,0.0,0.3732,0.0,0.0,0.0
1750044448.34,0.061,0.278,0.0,0.3732,0.0,0.0,0.0
1750044448.5,0.048,0.159,0.0,0.3732,0.0,0.0,0.0
1750044448.68,0.058,0.182,0.0,0.3732,0.0,0.0,0.0
1750044448.86,0.067,0.177,0.0,0.3732,0.0,0.0,0.0
1750044449.22,0.071,0.359,0.0,0.3733,0.0,0.0,0.0
1750044449.38,0.068,0.16,0.0,0.3733,0.0,0.0,0.0
1750044449.57,0.05,0.187,0.0,0.3733,0.0,0.0,0.0
1750044450.47,0.054,0.903,0.0,0.3733,0.0,0.0,0.0
1750044450.61,0.073,0.143,0.0,0.3733,0.0,0.0,0.0
1750044450.76,0.051,0.148,0.0,0.3733,0.0,0.0,0.0
1750044450.86,0.032,0.095,0.0,0.3733,0.0,0.0,0.0
1750044450.98,0.042,0.125,0.0,0.3733,0.0,0.0,0.0
1750044451.26,0.061,0.276,0.0,0.3733,0.0,0.0,0.0
1750044451.42,0.053,0.165,0.0,0.3733,0.0,0.0,0.0
1750044451.56,0.059,0.139,0.0,0.3733,0.0,0.0,0.0
1750044451.83,0.054,0.265,0.0,0.3733,0.0,0.0,0.0
1750044451.94,0.056,0.114,0.0,0.3733,0.0,0.0,0.0
1750044452.19,0.062,0.25,0.0,0.3733,0.0,0.0,0.0
1750044453.95,0.063,1.757,0.0,0.3733,0.0,0.0,0.0
1750044454.09,0.069,0.143,0.0,0.3733,0.0,0.0,0.0
1750044454.26,0.066,0.169,0.0,0.3733,0.0,0.0,0.0
1750044454.42,0.072,0.164,0.0,0.3733,0.0,0.0,0.0
1750044454.63,0.058,0.203,0.0,0.3733,0.0,0.0,0.0
1750044454.73,0.068,0.102,0.0,0.3733,0.0,0.0,0.0
1750044455.0,0.043,0.266,0.0,0.3733,0.0,0.0,0.0
1750044455.09,0.005,0.091,0.0,0.3733,0.0,0.0,0.0
1750044455.21,0.038,0.124,0.0,0.3733,0.0,0.0,0.0
1750044455.9,0.037,0.692,0.0,0.3733,0.0,0.0,0.0
1750044456.11,0.018,0.204,0.0,0.3733,0.0,0.0,0.0
1750044456.28,0.043,0.169,0.0,0.3733,0.0,0.0,0.0
1750044456.47,0.063,0.195,0.0,0.3733,0.0,0.0,0.0
1750044456.81,0.055,0.339,0.0,0.3733,0.0,0.0,0.0
1750044457.08,0.047,0.267,0.0,0.3733,0.0,0.0,0.0
1750044457.32,0.073,0.249,0.0,0.3733,0.0,0.0,0.0
1750044457.54,0.062,0.218,0.0,0.3733,0.0,0.0,0.0
1750044458.87,0.046,1.328,0.0,0.3734,0.0,0.0,0.0
1750044458.99,0.018,0.124,0.0,0.3734,0.0,0.0,0.0
1750044459.17,0.064,0.178,0.0,0.3734,0.0,0.0,0.0
1750044459.4,0.051,0.233,0.0,0.3734,0.0,0.0,0.0
1750044459.82,0.06,0.417,0.0,0.3734,0.0,0.0,0.0
1750044460.02,0.08,0.199,0.0,0.3734,0.0,0.0,0.0
1750044460.14,0.069,0.115,0.0,0.3734,0.0,0.0,0.0
1750044460.36,0.055,0.219,0.0,0.3734,0.0,0.0,0.0
1750044460.61,0.058,0.255,0.0,0.3734,0.0,0.0,0.0
1750044460.88,0.026,0.27,0.0,0.3734,0.0,0.0,0.0
1750044461.17,0.034,0.289,0.0,0.3734,0.0,0.0,0.0
1750044461.39,0.065,0.22,0.0,0.3734,0.0,0.0,0.0
1750044461.53,0.051,0.142,0.0,0.3734,0.0,0.0,0.0
1750044461.7,0.074,0.168,0.0,0.3734,0.0,0.0,0.0
1750044462.13,0.079,0.429,0.0,0.3734,0.0,0.0,0.0
1750044462.41,0.069,0.281,0.0,0.3734,0.0,0.0,0.0
1750044462.5,0.01,0.095,0.0,0.3734,0.0,0.0,0.0
1750044463.1,0.044,0.6,0.0,0.3734,0.0,0.0,0.0
1750044463.41,0.064,0.301,0.0,0.3734,0.0,0.0,0.0
1750044463.97,0.071,0.564,0.0,0.3734,0.0,0.0,0.0
